datetime,CH1_V,CH1_T_C,CH2_V,CH2_T_C,CH3_V,CH3_T_C,CH4_V,CH4_T_C
2026_05_08_20_13_00.000,2.011500,35.372,2.036500,36.144,1.970800,34.135,1.981700,34.464
2026_05_08_20_13_01.002,2.011300,35.366,2.036800,36.153,1.970700,34.132,1.982000,34.473
2026_05_08_20_13_02.000,2.011600,35.375,2.037100,36.163,1.971300,34.150,1.982500,34.489
2026_05_08_20_13_03.000,2.011900,35.385,2.037500,36.175,1.971600,34.159,1.982700,34.495
2026_05_08_20_13_04.009,2.012300,35.397,2.038100,36.194,1.971900,34.168,1.983200,34.510
2026_05_08_20_13_05.006,2.012100,35.391,2.038300,36.200,1.972400,34.184,1.983500,34.519
2026_05_08_20_13_06.008,2.012700,35.409,2.038400,36.203,1.972900,34.199,1.983600,34.522
2026_05_08_20_13_07.003,2.012900,35.415,2.039100,36.225,1.972800,34.196,1.983700,34.525
2026_05_08_20_13_08.001,2.013200,35.425,2.039200,36.228,1.973100,34.205,1.984500,34.549
2026_05_08_20_13_09.007,2.013300,35.428,2.039200,36.228,1.973300,34.211,1.984700,34.555
2026_05_08_20_13_10.001,2.013500,35.434,2.039200,36.228,1.973900,34.229,1.984500,34.549
2026_05_08_20_13_11.004,2.013700,35.440,2.039300,36.231,1.973700,34.223,1.984700,34.555
2026_05_08_20_13_12.006,2.014400,35.461,2.039700,36.244,1.973600,34.220,1.984800,34.558
2026_05_08_20_13_13.009,2.014900,35.477,2.040500,36.268,1.973600,34.220,1.984800,34.558
2026_05_08_20_13_14.001,2.015200,35.486,2.040500,36.268,1.974000,34.232,1.985200,34.570
2026_05_08_20_13_15.006,2.015300,35.489,2.040500,36.268,1.974100,34.235,1.985500,34.579
2026_05_08_20_13_16.002,2.015600,35.498,2.041100,36.287,1.974400,34.244,1.985600,34.582
2026_05_08_20_13_17.008,2.015600,35.498,2.041300,36.293,1.975100,34.265,1.986100,34.598
2026_05_08_20_13_18.000,2.015500,35.495,2.041600,36.303,1.975100,34.265,1.986000,34.595
2026_05_08_20_13_19.000,2.015200,35.486,2.042000,36.315,1.975100,34.265,1.986700,34.616
2026_05_08_20_13_20.000,2.015900,35.507,2.042100,36.318,1.975700,34.283,1.986700,34.616
2026_05_08_20_13_21.000,2.016100,35.514,2.042300,36.324,1.975700,34.283,1.987200,34.631
2026_05_08_20_13_22.003,2.016400,35.523,2.042400,36.328,1.976000,34.292,1.987300,34.634
2026_05_08_20_13_23.007,2.016100,35.514,2.042000,36.315,1.976100,34.295,1.987600,34.643
2026_05_08_20_13_24.000,2.016800,35.535,2.042500,36.331,1.976400,34.304,1.987700,34.646
2026_05_08_20_13_25.005,2.017100,35.544,2.042700,36.337,1.976700,34.313,1.988000,34.655
2026_05_08_20_13_26.014,2.017200,35.547,2.042700,36.337,1.976900,34.319,1.988400,34.667
2026_05_08_20_13_27.009,2.017200,35.547,2.042900,36.343,1.977300,34.331,1.988500,34.670
2026_05_08_20_13_28.006,2.017600,35.560,2.043300,36.356,1.977600,34.340,1.988900,34.683
2026_05_08_20_13_29.008,2.017700,35.563,2.043700,36.368,1.977600,34.340,1.989200,34.692
2026_05_08_20_13_30.009,2.018300,35.581,2.043700,36.368,1.977900,34.349,1.989300,34.695
2026_05_08_20_13_31.000,2.018300,35.581,2.044000,36.377,1.978300,34.362,1.989700,34.707
2026_05_08_20_13_32.000,2.018400,35.584,2.044400,36.390,1.978500,34.368,1.989700,34.707
2026_05_08_20_13_33.004,2.018700,35.594,2.044700,36.399,1.978900,34.380,1.990000,34.716
2026_05_08_20_13_34.000,2.018900,35.600,2.044800,36.402,1.978900,34.380,1.990400,34.728
2026_05_08_20_13_35.000,2.018800,35.597,2.044800,36.402,1.978900,34.380,1.990400,34.728
2026_05_08_20_13_36.006,2.019100,35.606,2.045500,36.424,1.979300,34.392,1.991100,34.749
2026_05_08_20_13_37.006,2.019500,35.618,2.045900,36.437,1.979700,34.404,1.991100,34.749
2026_05_08_20_13_38.000,2.019500,35.618,2.046100,36.443,1.980000,34.413,1.991500,34.762
2026_05_08_20_13_39.000,2.019900,35.631,2.046100,36.443,1.980100,34.416,1.991200,34.752
2026_05_08_20_13_40.006,2.020000,35.634,2.046300,36.449,1.980400,34.425,1.991200,34.752
2026_05_08_20_13_41.001,2.020900,35.661,2.046300,36.449,1.980800,34.437,1.991900,34.774
2026_05_08_20_13_42.002,2.021300,35.674,2.046500,36.455,1.980700,34.434,1.991900,34.774
2026_05_08_20_13_43.000,2.021500,35.680,2.046800,36.465,1.980900,34.440,1.992100,34.780
2026_05_08_20_13_44.011,2.021600,35.683,2.046900,36.468,1.981200,34.449,1.992300,34.786
2026_05_08_20_13_45.000,2.021900,35.692,2.047200,36.477,1.981700,34.464,1.992400,34.789
2026_05_08_20_13_46.000,2.022300,35.705,2.047300,36.480,1.982000,34.473,1.992700,34.798
2026_05_08_20_13_47.001,2.022400,35.708,2.047700,36.493,1.982000,34.473,1.993200,34.813
2026_05_08_20_13_48.004,2.022700,35.717,2.048100,36.505,1.982100,34.476,1.993500,34.822
2026_05_08_20_13_49.000,2.022900,35.723,2.048400,36.515,1.982500,34.489,1.994100,34.841
2026_05_08_20_13_50.000,2.023100,35.729,2.048700,36.524,1.982800,34.498,1.993700,34.828
2026_05_08_20_13_51.007,2.023300,35.735,2.048700,36.524,1.983300,34.513,1.994000,34.838
2026_05_08_20_13_52.009,2.023600,35.745,2.048700,36.524,1.983300,34.513,1.994300,34.847
2026_05_08_20_13_53.008,2.023500,35.742,2.048500,36.518,1.983200,34.510,1.994400,34.850
2026_05_08_20_13_54.010,2.023600,35.745,2.049200,36.540,1.983600,34.522,1.994500,34.853
2026_05_08_20_13_55.001,2.024300,35.766,2.049200,36.540,1.983900,34.531,1.994800,34.862
2026_05_08_20_13_56.000,2.024500,35.772,2.049300,36.543,1.983900,34.531,1.995100,34.871
2026_05_08_20_13_57.006,2.024300,35.766,2.049900,36.562,1.984000,34.534,1.995300,34.877
2026_05_08_20_13_58.009,2.024500,35.772,2.050000,36.565,1.984100,34.537,1.995600,34.886
2026_05_08_20_13_59.004,2.025100,35.791,2.050400,36.577,1.984400,34.546,1.995900,34.895
2026_05_08_20_14_00.008,2.025600,35.806,2.050300,36.574,1.984800,34.558,1.996100,34.902
2026_05_08_20_14_01.000,2.026000,35.819,2.050400,36.577,1.985500,34.579,1.996300,34.908
2026_05_08_20_14_02.009,2.026300,35.828,2.050700,36.587,1.986000,34.595,1.996400,34.911
2026_05_08_20_14_03.008,2.026100,35.822,2.050800,36.590,1.986000,34.595,1.996500,34.914
2026_05_08_20_14_04.006,2.026500,35.834,2.051300,36.605,1.986000,34.595,1.996400,34.911
2026_05_08_20_14_05.008,2.026900,35.847,2.051600,36.615,1.986500,34.610,1.996800,34.923
2026_05_08_20_14_06.000,2.026900,35.847,2.051900,36.624,1.986700,34.616,1.997100,34.932
2026_05_08_20_14_07.001,2.027200,35.856,2.052100,36.631,1.987300,34.634,1.997600,34.947
2026_05_08_20_14_08.010,2.027600,35.868,2.052300,36.637,1.987700,34.646,1.997900,34.956
2026_05_08_20_14_09.006,2.027900,35.878,2.052500,36.643,1.987900,34.652,1.998100,34.962
2026_05_08_20_14_10.005,2.027700,35.871,2.052700,36.649,1.987600,34.643,1.998300,34.969
2026_05_08_20_14_11.003,2.028100,35.884,2.052500,36.643,1.987600,34.643,1.998300,34.969
2026_05_08_20_14_12.001,2.028300,35.890,2.052800,36.652,1.987600,34.643,1.998300,34.969
2026_05_08_20_14_13.000,2.028700,35.902,2.053100,36.662,1.988000,34.655,1.998700,34.981
2026_05_08_20_14_14.001,2.029100,35.915,2.052900,36.656,1.988100,34.658,1.998900,34.987
2026_05_08_20_14_15.000,2.028800,35.905,2.053200,36.665,1.988400,34.667,1.999600,35.008
2026_05_08_20_14_16.000,2.029100,35.915,2.053500,36.674,1.988800,34.680,1.999700,35.011
2026_05_08_20_14_17.007,2.029500,35.927,2.053900,36.687,1.988800,34.680,1.999900,35.017
2026_05_08_20_14_18.007,2.029300,35.921,2.054000,36.690,1.989100,34.689,2.000300,35.030
2026_05_08_20_14_19.000,2.029300,35.921,2.054400,36.703,1.989600,34.704,2.000700,35.042
2026_05_08_20_14_20.007,2.029900,35.939,2.054400,36.703,1.989900,34.713,2.000800,35.045
2026_05_08_20_14_21.002,2.030000,35.942,2.054800,36.715,1.990100,34.719,2.000900,35.048
2026_05_08_20_14_22.000,2.030100,35.946,2.055100,36.725,1.990300,34.725,2.001600,35.069
2026_05_08_20_14_23.004,2.030900,35.970,2.055100,36.725,1.990500,34.731,2.001500,35.066
2026_05_08_20_14_24.000,2.030500,35.958,2.055100,36.725,1.990800,34.740,2.001700,35.072
2026_05_08_20_14_25.007,2.030700,35.964,2.055500,36.737,1.990700,34.737,2.001700,35.072
2026_05_08_20_14_26.001,2.030800,35.967,2.055700,36.743,1.990500,34.731,2.002100,35.085
2026_05_08_20_14_27.000,2.031100,35.977,2.055700,36.743,1.991200,34.752,2.002400,35.094
2026_05_08_20_14_28.001,2.031300,35.983,2.056300,36.762,1.991300,34.755,2.002500,35.097
2026_05_08_20_14_29.000,2.031500,35.989,2.056400,36.765,1.991600,34.765,2.002800,35.106
2026_05_08_20_14_30.009,2.031700,35.995,2.056400,36.765,1.991900,34.774,2.003200,35.118
2026_05_08_20_14_31.000,2.032000,36.004,2.056400,36.765,1.992300,34.786,2.003100,35.115
2026_05_08_20_14_32.004,2.032400,36.017,2.056800,36.778,1.992300,34.786,2.003300,35.121
2026_05_08_20_14_33.002,2.032300,36.014,2.057100,36.787,1.992100,34.780,2.003300,35.121
2026_05_08_20_14_34.000,2.032700,36.026,2.057200,36.790,1.992400,34.789,2.003700,35.133
2026_05_08_20_14_35.001,2.032500,36.020,2.057100,36.787,1.992500,34.792,2.003500,35.127
2026_05_08_20_14_36.006,2.032800,36.029,2.057700,36.806,1.992500,34.792,2.003700,35.133
2026_05_08_20_14_37.008,2.032800,36.029,2.057900,36.812,1.992800,34.801,2.003900,35.140
2026_05_08_20_14_38.008,2.032800,36.029,2.058300,36.825,1.993100,34.810,2.004000,35.143
2026_05_08_20_14_39.001,2.032500,36.020,2.058400,36.828,1.993600,34.825,2.004700,35.164
2026_05_08_20_14_40.013,2.032800,36.029,2.058400,36.828,1.993600,34.825,2.004900,35.170
2026_05_08_20_14_41.005,2.033200,36.042,2.058700,36.837,1.993900,34.835,2.004700,35.164
2026_05_08_20_14_42.002,2.033600,36.054,2.059200,36.853,1.994000,34.838,2.005100,35.176
2026_05_08_20_14_43.001,2.033700,36.057,2.059200,36.853,1.994000,34.838,2.005200,35.179
2026_05_08_20_14_44.000,2.033900,36.063,2.059300,36.856,1.994300,34.847,2.005500,35.189
2026_05_08_20_14_45.000,2.034300,36.076,2.059500,36.863,1.994300,34.847,2.005900,35.201
2026_05_08_20_14_46.003,2.034500,36.082,2.060100,36.881,1.994700,34.859,2.006000,35.204
2026_05_08_20_14_47.001,2.034800,36.091,2.060400,36.891,1.995200,34.874,2.006300,35.213
2026_05_08_20_14_48.007,2.034800,36.091,2.060800,36.904,1.995500,34.883,2.006400,35.216
2026_05_08_20_14_49.008,2.034800,36.091,2.060500,36.894,1.995500,34.883,2.006500,35.219
2026_05_08_20_14_50.003,2.034900,36.094,2.060900,36.907,1.995300,34.877,2.006500,35.219
2026_05_08_20_14_51.004,2.035200,36.104,2.061100,36.913,1.995700,34.889,2.006900,35.231
2026_05_08_20_14_52.009,2.035900,36.125,2.061700,36.932,1.995700,34.889,2.006700,35.225
2026_05_08_20_14_53.008,2.036500,36.144,2.061700,36.932,1.996300,34.908,2.006900,35.231
2026_05_08_20_14_54.001,2.036500,36.144,2.061900,36.938,1.996400,34.911,2.007500,35.250
2026_05_08_20_14_55.023,2.037200,36.166,2.062000,36.941,1.996900,34.926,2.007600,35.253
2026_05_08_20_14_56.000,2.037500,36.175,2.062400,36.954,1.996900,34.926,2.007700,35.256
2026_05_08_20_14_57.010,2.037500,36.175,2.062900,36.970,1.996900,34.926,2.007700,35.256
2026_05_08_20_14_58.006,2.037500,36.175,2.062800,36.966,1.997200,34.935,2.008300,35.274
2026_05_08_20_14_59.005,2.037900,36.188,2.063100,36.976,1.997900,34.956,2.008100,35.268
2026_05_08_20_15_00.000,2.038500,36.206,2.063500,36.988,1.998000,34.959,2.008300,35.274
2026_05_08_20_15_01.005,2.038400,36.203,2.064100,37.007,1.998300,34.969,2.008700,35.286
2026_05_08_20_15_02.009,2.039500,36.237,2.064100,37.007,1.998400,34.972,2.008800,35.290
2026_05_08_20_15_03.006,2.039500,36.237,2.064000,37.004,1.998500,34.975,2.009100,35.299
2026_05_08_20_15_04.000,2.039300,36.231,2.064400,37.017,1.998500,34.975,2.009200,35.302
2026_05_08_20_15_05.005,2.039600,36.240,2.064400,37.017,1.999200,34.996,2.009500,35.311
2026_05_08_20_15_06.001,2.039700,36.244,2.064400,37.017,1.999200,34.996,2.009500,35.311
2026_05_08_20_15_07.005,2.040000,36.253,2.064700,37.026,1.999200,34.996,2.009600,35.314
2026_05_08_20_15_08.000,2.040300,36.262,2.064900,37.033,1.999300,34.999,2.009900,35.323
2026_05_08_20_15_09.006,2.040300,36.262,2.065100,37.039,1.999600,35.008,2.010000,35.326
2026_05_08_20_15_10.006,2.040000,36.253,2.065300,37.045,1.999300,34.999,2.010300,35.336
2026_05_08_20_15_11.000,2.040000,36.253,2.065900,37.064,1.999600,35.008,2.010400,35.339
2026_05_08_20_15_12.000,2.040300,36.262,2.066000,37.067,1.999900,35.017,2.010700,35.348
2026_05_08_20_15_13.004,2.040100,36.256,2.066000,37.067,1.999900,35.017,2.010900,35.354
2026_05_08_20_15_14.007,2.040300,36.262,2.065900,37.064,2.000300,35.030,2.011200,35.363
2026_05_08_20_15_15.002,2.040400,36.265,2.066100,37.070,2.000100,35.024,2.011500,35.372
2026_05_08_20_15_16.000,2.040500,36.268,2.066700,37.089,2.000000,35.020,2.011300,35.366
2026_05_08_20_15_17.007,2.041100,36.287,2.066800,37.092,2.000500,35.036,2.011200,35.363
2026_05_08_20_15_18.000,2.041300,36.293,2.067500,37.115,2.000500,35.036,2.011600,35.375
2026_05_08_20_15_19.000,2.041700,36.306,2.067500,37.115,2.000800,35.045,2.011700,35.378
2026_05_08_20_15_20.003,2.041700,36.306,2.067600,37.118,2.001200,35.057,2.011600,35.375
2026_05_08_20_15_21.005,2.042100,36.318,2.068400,37.143,2.001600,35.069,2.011600,35.375
2026_05_08_20_15_22.000,2.042400,36.328,2.068300,37.140,2.001900,35.078,2.011900,35.385
2026_05_08_20_15_23.000,2.042700,36.337,2.068400,37.143,2.002000,35.082,2.012500,35.403
2026_05_08_20_15_24.003,2.042900,36.343,2.068300,37.140,2.001700,35.072,2.012500,35.403
2026_05_08_20_15_25.004,2.042700,36.337,2.068300,37.140,2.002100,35.085,2.012300,35.397
2026_05_08_20_15_26.000,2.042900,36.343,2.068700,37.152,2.002300,35.091,2.012800,35.412
2026_05_08_20_15_27.000,2.044000,36.377,2.068500,37.146,2.002500,35.097,2.013100,35.421
2026_05_08_20_15_28.004,2.044000,36.377,2.068800,37.156,2.002400,35.094,2.013200,35.425
2026_05_08_20_15_29.001,2.044100,36.381,2.069300,37.171,2.002500,35.097,2.013100,35.421
2026_05_08_20_15_30.007,2.044400,36.390,2.069500,37.178,2.002700,35.103,2.013500,35.434
2026_05_08_20_15_31.006,2.044800,36.402,2.069700,37.184,2.002900,35.109,2.013500,35.434
2026_05_08_20_15_32.010,2.044800,36.402,2.070000,37.194,2.003100,35.115,2.013700,35.440
2026_05_08_20_15_33.009,2.044900,36.406,2.070000,37.194,2.003500,35.127,2.013700,35.440
2026_05_08_20_15_34.000,2.045300,36.418,2.070100,37.197,2.003300,35.121,2.014000,35.449
2026_05_08_20_15_35.000,2.045900,36.437,2.070300,37.203,2.003900,35.140,2.014300,35.458
2026_05_08_20_15_36.009,2.045900,36.437,2.070100,37.197,2.004100,35.146,2.014400,35.461
2026_05_08_20_15_37.008,2.046000,36.440,2.070400,37.206,2.004100,35.146,2.014700,35.471
2026_05_08_20_15_38.006,2.046000,36.440,2.070800,37.219,2.004400,35.155,2.014500,35.464
2026_05_08_20_15_39.000,2.046000,36.440,2.070900,37.222,2.004400,35.155,2.014900,35.477
2026_05_08_20_15_40.015,2.046100,36.443,2.070500,37.209,2.004800,35.167,2.015200,35.486
2026_05_08_20_15_41.009,2.046800,36.465,2.070700,37.216,2.004500,35.158,2.015500,35.495
2026_05_08_20_15_42.004,2.046500,36.455,2.071500,37.241,2.004800,35.167,2.015600,35.498
2026_05_08_20_15_43.000,2.047100,36.474,2.071600,37.244,2.005200,35.179,2.015900,35.507
2026_05_08_20_15_44.008,2.047300,36.480,2.071600,37.244,2.005200,35.179,2.016100,35.514
2026_05_08_20_15_45.007,2.047200,36.477,2.071700,37.247,2.005100,35.176,2.015900,35.507
2026_05_08_20_15_46.005,2.047500,36.487,2.072100,37.260,2.005500,35.189,2.015900,35.507
2026_05_08_20_15_47.000,2.046800,36.465,2.072500,37.273,2.005700,35.195,2.016000,35.511
2026_05_08_20_15_48.000,2.046900,36.468,2.072700,37.279,2.005500,35.189,2.016400,35.523
2026_05_08_20_15_49.000,2.047300,36.480,2.073200,37.295,2.006000,35.204,2.016700,35.532
2026_05_08_20_15_50.000,2.047500,36.487,2.073300,37.298,2.006300,35.213,2.016800,35.535
2026_05_08_20_15_51.000,2.047600,36.490,2.073600,37.307,2.006300,35.213,2.017100,35.544
2026_05_08_20_15_52.000,2.048000,36.502,2.073700,37.311,2.006700,35.225,2.016900,35.538
2026_05_08_20_15_53.000,2.048300,36.512,2.073700,37.311,2.006500,35.219,2.017200,35.547
2026_05_08_20_15_54.007,2.048500,36.518,2.073900,37.317,2.006900,35.231,2.017300,35.551
2026_05_08_20_15_55.004,2.048300,36.512,2.074300,37.330,2.006800,35.228,2.017600,35.560
2026_05_08_20_15_56.007,2.048400,36.515,2.074300,37.330,2.007100,35.237,2.017700,35.563
2026_05_08_20_15_57.008,2.048900,36.530,2.074400,37.333,2.006900,35.231,2.017900,35.569
2026_05_08_20_15_58.009,2.049300,36.543,2.074400,37.333,2.007200,35.241,2.018000,35.572
2026_05_08_20_15_59.004,2.049600,36.552,2.075100,37.355,2.007500,35.250,2.017900,35.569
2026_05_08_20_16_00.007,2.050000,36.565,2.075300,37.361,2.007600,35.253,2.018300,35.581
2026_05_08_20_16_01.009,2.050000,36.565,2.075600,37.371,2.007600,35.253,2.018400,35.584
2026_05_08_20_16_02.000,2.049900,36.562,2.076000,37.383,2.007700,35.256,2.018500,35.587
2026_05_08_20_16_03.001,2.049900,36.562,2.075900,37.380,2.008000,35.265,2.018800,35.597
2026_05_08_20_16_04.007,2.050400,36.577,2.075700,37.374,2.008500,35.280,2.019100,35.606
2026_05_08_20_16_05.004,2.050700,36.587,2.076000,37.383,2.008500,35.280,2.019500,35.618
2026_05_08_20_16_06.004,2.051300,36.605,2.076100,37.387,2.008800,35.290,2.019600,35.621
2026_05_08_20_16_07.006,2.051700,36.618,2.076000,37.383,2.009500,35.311,2.019700,35.624
2026_05_08_20_16_08.006,2.051700,36.618,2.076700,37.406,2.009600,35.314,2.020000,35.634
2026_05_08_20_16_09.009,2.051700,36.618,2.076700,37.406,2.009700,35.317,2.019700,35.624
2026_05_08_20_16_10.006,2.052400,36.640,2.077100,37.418,2.010300,35.336,2.020000,35.634
2026_05_08_20_16_11.001,2.052700,36.649,2.077100,37.418,2.010100,35.329,2.020000,35.634
2026_05_08_20_16_12.005,2.053100,36.662,2.077200,37.422,2.010300,35.336,2.020800,35.658
2026_05_08_20_16_13.004,2.053600,36.677,2.077200,37.422,2.010500,35.342,2.020900,35.661
2026_05_08_20_16_14.012,2.054100,36.693,2.077600,37.434,2.010800,35.351,2.020800,35.658
2026_05_08_20_16_15.000,2.054100,36.693,2.077700,37.437,2.010800,35.351,2.021100,35.668
2026_05_08_20_16_16.000,2.054400,36.703,2.078000,37.447,2.010800,35.351,2.021300,35.674
2026_05_08_20_16_17.013,2.054100,36.693,2.078300,37.456,2.011100,35.360,2.021600,35.683
2026_05_08_20_16_18.008,2.054300,36.699,2.078500,37.463,2.011500,35.372,2.021500,35.680
2026_05_08_20_16_19.007,2.054700,36.712,2.078500,37.463,2.011900,35.385,2.022000,35.695
2026_05_08_20_16_20.000,2.054700,36.712,2.078800,37.472,2.011900,35.385,2.022300,35.705
2026_05_08_20_16_21.004,2.054800,36.715,2.079100,37.482,2.012000,35.388,2.022800,35.720
2026_05_08_20_16_22.000,2.055100,36.725,2.079200,37.485,2.012000,35.388,2.022900,35.723
2026_05_08_20_16_23.000,2.055300,36.731,2.079600,37.498,2.012400,35.400,2.023100,35.729
2026_05_08_20_16_24.002,2.055600,36.740,2.079700,37.501,2.012500,35.403,2.023200,35.732
2026_05_08_20_16_25.010,2.055200,36.728,2.079600,37.498,2.012900,35.415,2.023300,35.735
2026_05_08_20_16_26.006,2.054900,36.718,2.079500,37.495,2.012800,35.412,2.023300,35.735
2026_05_08_20_16_27.000,2.055100,36.725,2.079900,37.507,2.013200,35.425,2.023900,35.754
2026_05_08_20_16_28.002,2.055500,36.737,2.080300,37.520,2.013600,35.437,2.023900,35.754
2026_05_08_20_16_29.000,2.055600,36.740,2.080300,37.520,2.014000,35.449,2.024400,35.769
2026_05_08_20_16_30.000,2.055700,36.743,2.080400,37.523,2.014100,35.452,2.024800,35.782
2026_05_08_20_16_31.008,2.055700,36.743,2.080500,37.526,2.014300,35.458,2.024700,35.779
2026_05_08_20_16_32.000,2.055600,36.740,2.080500,37.526,2.014000,35.449,2.024700,35.779
2026_05_08_20_16_33.012,2.055700,36.743,2.080800,37.536,2.014700,35.471,2.024800,35.782
2026_05_08_20_16_34.008,2.056100,36.756,2.080700,37.533,2.014900,35.477,2.025100,35.791
2026_05_08_20_16_35.007,2.056100,36.756,2.081100,37.545,2.014900,35.477,2.025300,35.797
2026_05_08_20_16_36.001,2.056100,36.756,2.081300,37.552,2.015300,35.489,2.025900,35.816
2026_05_08_20_16_37.001,2.056500,36.768,2.081700,37.564,2.015700,35.501,2.025900,35.816
2026_05_08_20_16_38.000,2.056700,36.775,2.081700,37.564,2.015700,35.501,2.026100,35.822
2026_05_08_20_16_39.001,2.056500,36.768,2.081700,37.564,2.015600,35.498,2.026100,35.822
2026_05_08_20_16_40.000,2.056800,36.778,2.081900,37.571,2.015500,35.495,2.026100,35.822
2026_05_08_20_16_41.000,2.057100,36.787,2.082100,37.577,2.015700,35.501,2.026100,35.822
2026_05_08_20_16_42.000,2.057200,36.790,2.082100,37.577,2.015700,35.501,2.026800,35.844
2026_05_08_20_16_43.001,2.057600,36.803,2.082700,37.596,2.015900,35.507,2.026800,35.844
2026_05_08_20_16_44.008,2.058000,36.816,2.082900,37.603,2.016400,35.523,2.026900,35.847
2026_05_08_20_16_45.008,2.057900,36.812,2.083100,37.609,2.016300,35.520,2.026800,35.844
2026_05_08_20_16_46.000,2.058000,36.816,2.083300,37.615,2.016700,35.532,2.027300,35.859
2026_05_08_20_16_47.006,2.058500,36.831,2.083300,37.615,2.017100,35.544,2.027700,35.871
2026_05_08_20_16_48.002,2.058500,36.831,2.083300,37.615,2.016900,35.538,2.028000,35.881
2026_05_08_20_16_49.000,2.058800,36.841,2.083500,37.622,2.017300,35.551,2.028100,35.884
2026_05_08_20_16_50.010,2.059100,36.850,2.083600,37.625,2.017500,35.557,2.028000,35.881
2026_05_08_20_16_51.001,2.059300,36.856,2.084000,37.638,2.018000,35.572,2.028100,35.884
2026_05_08_20_16_52.009,2.059500,36.863,2.084300,37.647,2.018100,35.575,2.028700,35.902
2026_05_08_20_16_53.000,2.059300,36.856,2.084500,37.654,2.017900,35.569,2.029100,35.915
2026_05_08_20_16_54.000,2.059500,36.863,2.084100,37.641,2.018000,35.572,2.028900,35.908
2026_05_08_20_16_55.000,2.059300,36.856,2.084700,37.660,2.018300,35.581,2.029100,35.915
2026_05_08_20_16_56.000,2.059500,36.863,2.084900,37.666,2.018300,35.581,2.029200,35.918
2026_05_08_20_16_57.006,2.059600,36.866,2.085300,37.679,2.018700,35.594,2.029200,35.918
2026_05_08_20_16_58.004,2.059600,36.866,2.085300,37.679,2.018700,35.594,2.029200,35.918
2026_05_08_20_16_59.005,2.060000,36.878,2.085600,37.689,2.018900,35.600,2.029600,35.930
2026_05_08_20_17_00.000,2.060000,36.878,2.085900,37.698,2.019100,35.606,2.029900,35.939
2026_05_08_20_17_01.006,2.060100,36.881,2.086400,37.714,2.019300,35.612,2.030300,35.952
2026_05_08_20_17_02.009,2.060300,36.888,2.086500,37.717,2.019600,35.621,2.030400,35.955
2026_05_08_20_17_03.000,2.060800,36.904,2.086500,37.717,2.019500,35.618,2.030300,35.952
2026_05_08_20_17_04.005,2.060800,36.904,2.086500,37.717,2.020300,35.643,2.030100,35.946
2026_05_08_20_17_05.000,2.060700,36.900,2.086500,37.717,2.020400,35.646,2.030500,35.958
2026_05_08_20_17_06.000,2.060900,36.907,2.086800,37.727,2.020700,35.655,2.030800,35.967
2026_05_08_20_17_07.006,2.061500,36.926,2.087200,37.740,2.020800,35.658,2.030800,35.967
2026_05_08_20_17_08.009,2.061700,36.932,2.087300,37.743,2.020900,35.661,2.030900,35.970
2026_05_08_20_17_09.006,2.062400,36.954,2.087500,37.749,2.021100,35.668,2.031200,35.980
2026_05_08_20_17_10.000,2.062500,36.957,2.087600,37.752,2.020800,35.658,2.031300,35.983
2026_05_08_20_17_11.001,2.062700,36.963,2.088000,37.765,2.020900,35.661,2.031700,35.995
2026_05_08_20_17_12.001,2.062900,36.970,2.088100,37.768,2.021200,35.671,2.031700,35.995
2026_05_08_20_17_13.009,2.063100,36.976,2.088300,37.775,2.021700,35.686,2.031700,35.995
2026_05_08_20_17_14.004,2.063300,36.982,2.088400,37.778,2.022000,35.695,2.032000,36.004
2026_05_08_20_17_15.002,2.063500,36.988,2.088100,37.768,2.022300,35.705,2.032400,36.017
2026_05_08_20_17_16.007,2.063500,36.988,2.088300,37.775,2.022100,35.698,2.032300,36.014
2026_05_08_20_17_17.000,2.063500,36.988,2.088400,37.778,2.022500,35.711,2.032700,36.026
2026_05_08_20_17_18.009,2.063600,36.992,2.088700,37.788,2.022500,35.711,2.032900,36.032
2026_05_08_20_17_19.006,2.064000,37.004,2.089100,37.800,2.022800,35.720,2.033200,36.042
2026_05_08_20_17_20.009,2.064000,37.004,2.089100,37.800,2.023100,35.729,2.032800,36.029
2026_05_08_20_17_21.000,2.064000,37.004,2.089200,37.803,2.023200,35.732,2.033500,36.051
2026_05_08_20_17_22.002,2.064700,37.026,2.089300,37.807,2.023300,35.735,2.033500,36.051
2026_05_08_20_17_23.001,2.064700,37.026,2.089600,37.816,2.023300,35.735,2.033500,36.051
2026_05_08_20_17_24.002,2.064900,37.033,2.089700,37.819,2.023200,35.732,2.033900,36.063
2026_05_08_20_17_25.000,2.065100,37.039,2.090100,37.832,2.023300,35.735,2.034000,36.066
2026_05_08_20_17_26.005,2.065200,37.042,2.090500,37.845,2.024000,35.757,2.033900,36.063
2026_05_08_20_17_27.000,2.065300,37.045,2.090500,37.845,2.024300,35.766,2.034100,36.070
2026_05_08_20_17_28.004,2.065600,37.055,2.090500,37.845,2.024000,35.757,2.034300,36.076
2026_05_08_20_17_29.005,2.065500,37.051,2.090800,37.855,2.024300,35.766,2.034500,36.082
2026_05_08_20_17_30.010,2.066000,37.067,2.091100,37.864,2.024500,35.772,2.034500,36.082
2026_05_08_20_17_31.007,2.066100,37.070,2.091300,37.871,2.024800,35.782,2.034700,36.088
2026_05_08_20_17_32.000,2.066400,37.080,2.091100,37.864,2.024400,35.769,2.035100,36.101
